id_commande,date_commande,produit,categorie,sous_categorie,region,province,quantite,chiffre_affaires,marge,remise,prix_unitaire,segment_client,mode_livraison,taux_marge,mois,annee,vente_a_perte
49126,2011-07-10,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Furniture,Chairs & Chairmats,Prarie,Manitoba,33,5661.08,1055.47,0.0,160.98,Corporate,Delivery Truck,0.18644322284793716,2011-07-01,2011,False
49283,2009-12-11,Xerox 1881,Office Supplies,Paper,Prarie,Manitoba,25,334.71,31.74,0.01,12.28,Home Office,Regular Air,0.09482835887783454,2009-12-01,2009,False
49441,2009-09-27,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Furniture,Office Furnishings,Prarie,Manitoba,49,1981.26,100.8,0.07,41.32,Home Office,Express Air,0.05087671481784319,2009-09-01,2009,False
49601,2011-01-26,Hon Comfortask¨ Task/Swivel Chairs,Furniture,Chairs & Chairmats,Prarie,Manitoba,15,1756.46,-101.19,0.01,113.98,Home Office,Delivery Truck,-0.057610193229564004,2011-01-01,2011,True
49763,2011-02-13,Staples Standard Envelopes,Office Supplies,Envelopes,Prarie,Manitoba,8,49.04,9.29,0.02,5.68,Corporate,Regular Air,0.18943719412724305,2011-02-01,2011,False
49763,2011-02-13,Bretford CR4500 Series Slim Rectangular Table,Furniture,Tables,Prarie,Manitoba,6,2320.35,-237.62,0.0,348.21,Corporate,Delivery Truck,-0.10240696446656755,2011-02-01,2011,True
49927,2012-07-20,Cardinal Holdit Business Card Pockets,Office Supplies,Binders and Binder Accessories,Prarie,Manitoba,26,139.54,-54.08,0.01,4.98,Home Office,Regular Air,-0.3875591228321628,2012-07-01,2012,True
49927,2012-07-20,"Master Giant Foot¨ Doorstop, Safety Yellow",Furniture,Office Furnishings,Prarie,Manitoba,28,199.52,13.44,0.08,7.59,Home Office,Regular Air,0.0673616680032077,2012-07-01,2012,False
49927,2012-07-20,Stockwell Push Pins,Office Supplies,Rubber Bands,Prarie,Manitoba,39,85.66,6.67,0.04,2.18,Home Office,Regular Air,0.07786598178846603,2012-07-01,2012,False
50048,2010-01-18,DIXON Oriole¨ Pencils,Office Supplies,Pens & Art Supplies,Prarie,Manitoba,14,35.48,-9.19,0.09,2.58,Corporate,Regular Air,-0.25901916572717026,2010-01-01,2010,True
50048,2010-01-18,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Office Supplies,"Scissors, Rulers and Trimmers",Prarie,Manitoba,1,15.0,-11.02,0.05,6.84,Corporate,Regular Air,-0.7346666666666667,2010-01-01,2010,True
50499,2011-10-12,Avanti 1.7 Cu. Ft. Refrigerator,Office Supplies,Appliances,Prarie,Manitoba,18,1758.41,238.52,0.06,100.98,Small Business,Delivery Truck,0.13564527044318447,2011-10-01,2011,False
51041,2010-07-29,252,Technology,Telephones and Communication,Prarie,Manitoba,47,2766.818,846.95,0.03,65.99,Home Office,Regular Air,0.30610976218891156,2010-07-01,2010,False
51328,2010-10-26,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",Furniture,Office Furnishings,Prarie,Manitoba,38,689.67,51.47,0.07,18.7,Consumer,Regular Air,0.07462989545724767,2010-10-01,2010,False
51333,2012-10-04,Lexmark Z25 Color Inkjet Printer,Technology,Office Machines,Prarie,Manitoba,30,2219.79,-9.45,0.1,80.97,Corporate,Delivery Truck,-0.004257159461030097,2012-10-01,2012,True
51333,2012-10-04,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Office Supplies,Paper,Prarie,Manitoba,25,237.36,-117.86,0.07,9.06,Corporate,Regular Air,-0.4965453319851702,2012-10-01,2012,True
51365,2012-08-07,Eldon Wave Desk Accessories,Furniture,Office Furnishings,Prarie,Manitoba,35,195.23,-72.46,0.08,5.89,Corporate,Regular Air,-0.3711519745940685,2012-08-01,2012,True
51365,2012-08-07,Bevis 36 x 72 Conference Tables,Furniture,Tables,Prarie,Manitoba,35,4051.8,-684.07,0.1,124.49,Corporate,Delivery Truck,-0.16883113677871564,2012-08-01,2012,True
51777,2011-02-19,GBC DocuBind TL300 Electric Binding System,Office Supplies,Binders and Binder Accessories,Prarie,Manitoba,4,3465.97,194.32,0.08,896.99,Small Business,Regular Air,0.056065113085225785,2011-02-01,2011,False
51777,2011-02-19,Gyration Ultra Cordless Optical Suite,Technology,Computer Peripherals,Prarie,Manitoba,13,1307.88,206.86,0.06,100.97,Small Business,Regular Air,0.1581643575863229,2011-02-01,2011,False
51814,2010-09-24,XtraLife¨ ClearVueª Slant-D¨ Ring Binders by Cardinal,Office Supplies,Binders and Binder Accessories,Prarie,Manitoba,13,104.51,-9.28,0.04,7.84,Home Office,Regular Air,-0.08879533059037412,2010-09-01,2010,True
51975,2009-12-18,DPC 650 Piper,Technology,Telephones and Communication,Prarie,Manitoba,12,1064.7865,-181.01,0.1,115.99,Home Office,Regular Air,-0.16999652042921282,2009-12-01,2009,True
52225,2012-04-12,Aluminum Document Frame,Furniture,Office Furnishings,Prarie,Manitoba,10,131.09,10.94,0.01,12.22,Corporate,Regular Air,0.08345411549317262,2012-04-01,2012,False
52225,2012-04-12,Xerox 1940,Office Supplies,Paper,Prarie,Manitoba,33,1817.9,700.31,0.06,54.96,Corporate,Regular Air,0.3852302106826558,2012-04-01,2012,False
52487,2009-06-01,Staples #10 Colored Envelopes,Office Supplies,Envelopes,Prarie,Manitoba,17,124.06,15.74,0.09,7.78,Corporate,Regular Air,0.12687409318071902,2009-06-01,2009,False
52868,2011-02-16,"Imation 3.5"" Unformatted DS/HD Diskettes, 10/Box",Technology,Computer Peripherals,Prarie,Manitoba,19,138.05,-100.49,0.09,7.37,Corporate,Regular Air,-0.7279246649764577,2011-02-01,2011,True
53221,2012-02-26,Artistic Insta-Plaque,Furniture,Office Furnishings,Prarie,Manitoba,29,433.44,147.46,0.1,15.68,Corporate,Regular Air,0.3402085640457734,2012-02-01,2012,False
53600,2012-07-10,Wilson Jones Impact Binders,Office Supplies,Binders and Binder Accessories,Prarie,Manitoba,8,55.59,-17.95,0.03,5.18,Small Business,Express Air,-0.3228998021226839,2012-07-01,2012,True
53667,2012-05-17,Cardinal Poly Pocket Divider Pockets for Ring Binders,Office Supplies,Binders and Binder Accessories,Prarie,Manitoba,33,112.36,-159.74,0.08,3.36,Consumer,Regular Air,-1.421680313278747,2012-05-01,2012,True
53667,2012-05-17,Accessory35,Technology,Telephones and Communication,Prarie,Manitoba,16,481.049,46.51,0.09,35.99,Consumer,Regular Air,0.09668453733403458,2012-05-01,2012,False
53891,2009-01-22,"GBC Twin Loopª Wire Binding Elements, 9/16"" Spine, Black",Office Supplies,Binders and Binder Accessories,Prarie,Manitoba,36,562.8,-17.45,0.02,15.22,Home Office,Regular Air,-0.031005685856432125,2009-01-01,2009,True
53955,2011-03-04,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Furniture,Chairs & Chairmats,Prarie,Manitoba,43,5544.99,-3404.24,0.04,130.98,Home Office,Delivery Truck,-0.6139307735451282,2011-03-01,2011,True
54150,2011-06-22,CF 888,Technology,Telephones and Communication,Prarie,Manitoba,12,2011.6355,-53.69,0.01,195.99,Corporate,Express Air,-0.02668972584745099,2011-06-01,2011,True
55429,2009-06-29,Xerox 214,Office Supplies,Paper,Prarie,Manitoba,43,260.59,-157.76,0.09,6.48,Consumer,Regular Air,-0.6053954487892859,2009-06-01,2009,True
55462,2012-03-27,Avery Heavy-Duty EZD ª Binder With Locking Rings,Office Supplies,Binders and Binder Accessories,Prarie,Manitoba,13,75.27,-1.84,0.06,5.58,Home Office,Regular Air,-0.02444533014481201,2012-03-01,2012,True
55462,2012-03-27,"IBM Active Response Keyboard, Black",Technology,Computer Peripherals,Prarie,Manitoba,31,1184.53,-26.49,0.05,39.98,Home Office,Regular Air,-0.02236330021189839,2012-03-01,2012,True
55462,2012-03-27,M70,Technology,Telephones and Communication,Prarie,Manitoba,35,3683.73,708.76,0.09,125.99,Home Office,Regular Air,0.19240280910924523,2012-03-01,2012,False
55749,2012-05-03,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,Envelopes,Prarie,Manitoba,42,364.8,149.45,0.01,8.74,Corporate,Regular Air,0.40967653508771923,2012-05-01,2012,False
55873,2011-11-19,Okidata ML184 Turbo Dot Matrix Printers,Technology,Office Machines,Prarie,Manitoba,48,15602.93,4875.89,0.0,306.14,Corporate,Delivery Truck,0.31249835768025624,2011-11-01,2011,False
56135,2010-11-13,"Sauder Forest Hills Library, Woodland Oak Finish",Furniture,Bookcases,Prarie,Manitoba,8,1118.82,-320.3,0.04,140.98,Corporate,Delivery Truck,-0.2862837632505676,2010-11-01,2010,True
56135,2010-11-13,Colored Push Pins,Office Supplies,Rubber Bands,Prarie,Manitoba,48,79.75,-41.32,0.1,1.81,Corporate,Regular Air,-0.5181191222570533,2010-11-01,2010,True
56708,2012-12-02,Riverside Furniture Stanwyck Manor Table Series,Furniture,Tables,Prarie,Manitoba,36,10006.28,-760.98,0.1,286.85,Corporate,Delivery Truck,-0.07605024044899802,2012-12-01,2012,True
56708,2012-12-02,"Peel & Seel¨ Recycled Catalog Envelopes, Brown",Office Supplies,Envelopes,Prarie,Manitoba,36,407.17,-12.82,0.04,11.58,Corporate,Regular Air,-0.03148562025689516,2012-12-01,2012,True
57986,2010-10-29,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Office Supplies,Appliances,Prarie,Manitoba,14,199.93,-105.33,0.1,14.81,Small Business,Regular Air,-0.526834392037213,2010-10-01,2010,True
58310,2009-02-23,"Companion Letter/Legal File, Black",Office Supplies,Storage & Organization,Prarie,Manitoba,22,834.81,1.98,0.03,37.76,Home Office,Regular Air,0.0023717971754051823,2009-02-01,2009,False
58725,2010-05-20,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,Envelopes,Prarie,Manitoba,39,335.35,-134.97,0.05,8.74,Corporate,Regular Air,-0.40247502609214253,2010-05-01,2010,True
902,2009-07-26,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Office Supplies,Appliances,Prarie,Manitoba,10,1925.83,359.83,0.09,207.48,Corporate,Regular Air,0.18684411396644562,2009-07-01,2009,False
2147,2012-09-05,Belkin 8 Outlet Surge Protector,Office Supplies,Appliances,Prarie,Manitoba,15,605.1,92.81,0.04,40.98,Home Office,Express Air,0.15337960667658238,2012-09-01,2012,False
2306,2011-07-25,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Office Supplies,Binders and Binder Accessories,Prarie,Manitoba,15,113.5,-46.35,0.05,7.45,Corporate,Regular Air,-0.4083700440528634,2011-07-01,2011,True
2823,2011-09-08,Microsoft Internet Keyboard,Technology,Computer Peripherals,Prarie,Manitoba,17,357.43,-135.98,0.08,20.97,Home Office,Regular Air,-0.38043812774529273,2011-09-01,2011,True
2823,2011-09-08,Tennsco Double-Tier Lockers,Office Supplies,Storage & Organization,Prarie,Manitoba,21,4754.08,299.88,0.0,225.02,Home Office,Delivery Truck,0.06307845050987783,2011-09-01,2011,False
3110,2009-12-16,Epson C82 Color Inkjet Printer,Technology,Office Machines,Prarie,Manitoba,13,1601.32,377.81,0.04,119.99,Corporate,Delivery Truck,0.23593660230309996,2009-12-01,2009,False
3463,2010-08-17,Xerox 212,Office Supplies,Paper,Prarie,Manitoba,43,264.75,-212.51,0.08,6.48,Consumer,Regular Air,-0.8026817752596789,2010-08-01,2010,True
4034,2010-11-13,Eldon Cleatmat Plusª Chair Mats for High Pile Carpets,Furniture,Office Furnishings,Prarie,Manitoba,44,3367.24,-1183.69,0.07,79.52,Small Business,Regular Air,-0.35153122438555023,2010-11-01,2010,True
4034,2010-11-13,Bevis Rectangular Conference Tables,Furniture,Tables,Prarie,Manitoba,37,5723.24,-194.97,0.0,145.98,Small Business,Delivery Truck,-0.0340663680013419,2010-11-01,2010,True
4037,2010-03-23,Xerox 213,Office Supplies,Paper,Prarie,Manitoba,27,188.07,-101.85,0.0,6.48,Corporate,Regular Air,-0.5415536768224597,2010-03-01,2010,True
5538,2010-12-24,Binding Machine Supplies,Office Supplies,Binders and Binder Accessories,Prarie,Manitoba,43,1281.28,415.85,0.05,29.17,Consumer,Regular Air,0.3245582542457543,2010-12-01,2010,False
5538,2010-12-24,BPI Conference Tables,Furniture,Tables,Prarie,Manitoba,13,1940.31,-668.19,0.03,146.05,Consumer,Delivery Truck,-0.3443728064072236,2010-12-01,2010,True
5538,2010-12-24,8290,Technology,Telephones and Communication,Prarie,Manitoba,4,430.848,-492.77,0.06,125.99,Consumer,Regular Air,-1.1437212195484254,2010-12-01,2010,True
5863,2010-11-21,"Seth Thomas 12"" Clock w/ Goldtone Case",Furniture,Office Furnishings,Prarie,Manitoba,40,933.21,207.18,0.05,22.98,Corporate,Regular Air,0.22200790818786767,2010-11-01,2010,False
7175,2010-02-07,"Hon Metal Bookcases, Black",Furniture,Bookcases,Prarie,Manitoba,10,748.25,-86.99,0.05,70.98,Corporate,Delivery Truck,-0.11625793518209154,2010-02-01,2010,True
7364,2009-05-08,Brown Kraft Recycled Envelopes,Office Supplies,Envelopes,Prarie,Manitoba,15,260.39,-48.57,0.09,16.98,Corporate,Regular Air,-0.18652790045700682,2009-05-01,2009,True
7878,2011-05-01,O'Sullivan 5-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,Prarie,Manitoba,50,3904.12,-1508.46,0.07,81.94,Corporate,Delivery Truck,-0.3863764433470283,2011-05-01,2011,True
7878,2011-05-01,"DAX Cubicle Frames, 8-1/2 x 11",Furniture,Office Furnishings,Prarie,Manitoba,41,343.64,13.29,0.06,8.57,Corporate,Regular Air,0.03867419392387382,2011-05-01,2011,False
7878,2011-05-01,"Advantus Push Pins, Aluminum Head",Office Supplies,Rubber Bands,Prarie,Manitoba,42,256.64,-28.29,0.03,5.81,Corporate,Regular Air,-0.1102322319201995,2011-05-01,2011,True
8551,2009-07-29,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Office Supplies,Binders and Binder Accessories,Prarie,Manitoba,25,185.64,-69.87,0.1,7.45,Corporate,Regular Air,-0.3763736263736264,2009-07-01,2009,True
8551,2009-07-29,Xerox 213,Office Supplies,Paper,Prarie,Manitoba,34,225.98,-135.74,0.01,6.48,Corporate,Regular Air,-0.600672625896097,2009-07-01,2009,True
8834,2010-11-08,Nu-Dell Executive Frame,Furniture,Office Furnishings,Prarie,Manitoba,1,16.73,-6.96,0.08,12.64,Consumer,Regular Air,-0.41601912731619844,2010-11-01,2010,True
9155,2012-08-30,GBC Linen Binding Covers,Office Supplies,Binders and Binder Accessories,Prarie,Manitoba,17,518.8,54.63,0.1,30.98,Consumer,Regular Air,0.10530069390902083,2012-08-01,2012,False
9668,2009-09-06,Avery¨ Durable Slant Ring Binders With Label Holder,Office Supplies,Binders and Binder Accessories,Prarie,Manitoba,10,42.67,-12.72,0.06,4.18,Small Business,Regular Air,-0.29810171080384346,2009-09-01,2009,True
10242,2010-12-12,"Seth Thomas 12"" Clock w/ Goldtone Case",Furniture,Office Furnishings,Prarie,Manitoba,32,690.88,119.25,0.08,22.98,Home Office,Regular Air,0.1726059518295507,2010-12-01,2010,False
12292,2012-06-02,"Micro Innovations Micro 3000 Keyboard, Black",Technology,Computer Peripherals,Prarie,Manitoba,32,824.24,-127.23,0.1,26.31,Consumer,Regular Air,-0.15436038047170728,2012-06-01,2012,True
14503,2011-02-05,Surelockª Post Binders,Office Supplies,Binders and Binder Accessories,Prarie,Manitoba,14,438.47,157.89,0.02,30.56,Corporate,Express Air,0.360093050835861,2011-02-01,2011,False
15109,2010-12-14,"Fellowes Basic 104-Key Keyboard, Platinum",Technology,Computer Peripherals,Prarie,Manitoba,11,230.72,-68.76,0.08,20.95,Home Office,Regular Air,-0.2980235783633842,2010-12-01,2010,True
15109,2010-12-14,Xerox 212,Office Supplies,Paper,Prarie,Manitoba,45,293.47,-205.38,0.06,6.48,Home Office,Regular Air,-0.6998330323372064,2010-12-01,2010,True
15109,2010-12-14,"Binney & Smith inkTankª Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Office Supplies,Pens & Art Supplies,Prarie,Manitoba,33,88.7,-89.13,0.06,2.52,Home Office,Regular Air,-1.004847801578354,2010-12-01,2010,True
15109,2010-12-14,Fiskars¨ Softgrip Scissors,Office Supplies,"Scissors, Rulers and Trimmers",Prarie,Manitoba,23,262.78,19.36,0.04,10.98,Home Office,Regular Air,0.07367379557043915,2010-12-01,2010,False
15109,2010-12-14,Project Tote Personal File,Office Supplies,Storage & Organization,Prarie,Manitoba,10,142.15,-58.18,0.09,14.03,Home Office,Regular Air,-0.40928596552937035,2010-12-01,2010,True
15142,2012-04-04,Recycled Premium Regency Composition Covers,Office Supplies,Binders and Binder Accessories,Prarie,Manitoba,21,330.22,-51.72,0.07,15.28,Corporate,Regular Air,-0.15662285748894675,2012-04-01,2012,True
15332,2010-05-30,Ibico Laser Imprintable Binding System Covers,Office Supplies,Binders and Binder Accessories,Prarie,Manitoba,6,321.71,-2.73,0.1,52.4,Home Office,Regular Air,-0.008485903453420783,2010-05-01,2010,True
15872,2012-10-30,Avanti 1.7 Cu. Ft. Refrigerator,Office Supplies,Appliances,Prarie,Manitoba,48,5198.12,1481.67,0.01,100.98,Corporate,Delivery Truck,0.2850395912368318,2012-10-01,2012,False
15872,2012-10-30,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",Office Supplies,Paper,Prarie,Manitoba,23,188.53,-27.49,0.0,7.35,Corporate,Regular Air,-0.14581233755900916,2012-10-01,2012,True
15872,2012-10-30,Xerox 1893,Office Supplies,Paper,Prarie,Manitoba,19,718.41,23.94,0.1,40.99,Corporate,Regular Air,0.03332358959368606,2012-10-01,2012,False
16032,2009-12-05,Nu-Dell Executive Frame,Furniture,Office Furnishings,Prarie,Manitoba,35,436.98,75.61,0.07,12.64,Home Office,Regular Air,0.1730285138907959,2009-12-01,2009,False
16165,2010-07-22,Fellowes 17-key keypad for PS/2 interface,Technology,Computer Peripherals,Prarie,Manitoba,4,136.68,-125.16,0.01,30.73,Small Business,Express Air,-0.9157155399473221,2010-07-01,2010,True
16165,2010-07-22,Deflect-o Glass Clear Studded Chair Mats,Furniture,Office Furnishings,Prarie,Manitoba,24,1452.48,376.52,0.07,62.18,Small Business,Express Air,0.25922560035250053,2010-07-01,2010,False
16165,2010-07-22,Fellowes Staxonsteel¨ Drawer Files,Office Supplies,Storage & Organization,Prarie,Manitoba,19,3555.29,183.28,0.09,193.17,Small Business,Express Air,0.05155135024147116,2010-07-01,2010,False
17632,2010-02-21,"Brites Rubber Bands, 1 1/2 oz. Box",Office Supplies,Rubber Bands,Prarie,Manitoba,38,71.12,-21.89,0.1,1.98,Corporate,Regular Air,-0.30778965129358826,2010-02-01,2010,True
19492,2010-12-12,Howard Miller 12-3/4 Diameter Accuwave DS ª Wall Clock,Furniture,Office Furnishings,Prarie,Manitoba,9,691.09,364.03,0.08,78.69,Small Business,Regular Air,0.5267476016148402,2010-12-01,2010,False
19492,2010-12-12,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,Office Supplies,Pens & Art Supplies,Prarie,Manitoba,33,713.7,176.09,0.02,21.98,Small Business,Regular Air,0.24672831722012048,2010-12-01,2010,False
20102,2011-06-05,"Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel",Technology,Computer Peripherals,Prarie,Manitoba,15,333.3,71.04,0.03,22.24,Small Business,Regular Air,0.21314131413141316,2011-06-01,2011,False
21863,2010-11-21,Avery Round Ring Poly Binders,Office Supplies,Binders and Binder Accessories,Prarie,Manitoba,27,85.77,-102.02,0.03,2.84,Small Business,Regular Air,-1.1894601842135946,2010-11-01,2010,True
21863,2010-11-21,GBC Imprintable Covers,Office Supplies,Binders and Binder Accessories,Prarie,Manitoba,13,149.31,7.77,0.0,10.98,Small Business,Regular Air,0.0520393811533052,2010-11-01,2010,False
21894,2011-12-18,"Wirebound Service Call Books, 5 1/2"" x 4""",Office Supplies,Paper,Prarie,Manitoba,6,54.3,1.27,0.1,9.68,Consumer,Regular Air,0.023388581952117866,2011-12-01,2011,False
22022,2010-04-03,Epson DFX5000+ Dot Matrix Printer,Technology,Office Machines,Prarie,Manitoba,1,1409.86,-3461.12,0.07,1500.97,Small Business,Delivery Truck,-2.4549387882484788,2010-04-01,2010,True
22663,2012-01-11,Hon 2090 ÒPillow SoftÓ Series Mid Back Swivel/Tilt Chairs,Furniture,Chairs & Chairmats,Prarie,Manitoba,35,9843.11,-384.6,0.07,280.98,Corporate,Delivery Truck,-0.039073016556758995,2012-01-01,2012,True
22663,2012-01-11,"Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers",Technology,Office Machines,Prarie,Manitoba,15,7190.06,1908.45,0.08,500.98,Corporate,Delivery Truck,0.2654289393968896,2012-01-01,2012,False
23713,2012-11-28,8890,Technology,Telephones and Communication,Prarie,Manitoba,38,3701.5205,894.06,0.05,115.99,Consumer,Regular Air,0.241538578538198,2012-11-01,2012,False
